r(m), B_r(T), B_theta(T), B_z(T) 
8.27500e-01, 5.30145e-01, 5.19922e-01, -1.47299e-01 
8.30000e-01, 5.30076e-01, 5.19791e-01, -1.47731e-01 
8.32500e-01, 5.30007e-01, 5.19660e-01, -1.48162e-01 
8.35000e-01, 5.29937e-01, 5.19529e-01, -1.48592e-01 
8.37500e-01, 5.29867e-01, 5.19398e-01, -1.49023e-01 
8.40000e-01, 5.29797e-01, 5.19266e-01, -1.49454e-01 
8.42500e-01, 5.29727e-01, 5.19133e-01, -1.49884e-01 
8.45000e-01, 5.29656e-01, 5.19000e-01, -1.50315e-01 
8.47500e-01, 5.29585e-01, 5.18867e-01, -1.50745e-01 
8.50000e-01, 5.29515e-01, 5.18734e-01, -1.51175e-01 
8.52500e-01, 5.29443e-01, 5.18600e-01, -1.51605e-01 
8.55000e-01, 5.29372e-01, 5.18466e-01, -1.52035e-01 
8.57500e-01, 5.29301e-01, 5.18331e-01, -1.52464e-01 
8.60000e-01, 5.29229e-01, 5.18196e-01, -1.52894e-01 
8.62500e-01, 5.29157e-01, 5.18060e-01, -1.53323e-01 
8.65000e-01, 5.29085e-01, 5.17925e-01, -1.53753e-01 
8.67500e-01, 5.29013e-01, 5.17788e-01, -1.54182e-01 
8.70000e-01, 5.28940e-01, 5.17652e-01, -1.54611e-01 
8.72500e-01, 5.28867e-01, 5.17515e-01, -1.55040e-01 
8.75000e-01, 5.28794e-01, 5.17378e-01, -1.55469e-01 
8.77500e-01, 5.28721e-01, 5.17240e-01, -1.55897e-01 
8.80000e-01, 5.28648e-01, 5.17102e-01, -1.56326e-01 
8.82500e-01, 5.28575e-01, 5.16963e-01, -1.56754e-01 
8.85000e-01, 5.28501e-01, 5.16825e-01, -1.57183e-01 
8.87500e-01, 5.28427e-01, 5.16685e-01, -1.57611e-01 
8.90000e-01, 5.28353e-01, 5.16546e-01, -1.58039e-01 
8.92500e-01, 5.28278e-01, 5.16406e-01, -1.58467e-01 
8.95000e-01, 5.28204e-01, 5.16265e-01, -1.58894e-01 
8.97500e-01, 5.28129e-01, 5.16125e-01, -1.59322e-01 
9.00000e-01, 5.28054e-01, 5.15984e-01, -1.59749e-01 
9.02500e-01, 5.27979e-01, 5.15842e-01, -1.60177e-01 
9.05000e-01, 5.27904e-01, 5.15700e-01, -1.60604e-01 
9.07500e-01, 5.27828e-01, 5.15558e-01, -1.61031e-01 
9.10000e-01, 5.27752e-01, 5.15415e-01, -1.61458e-01 
9.12500e-01, 5.27676e-01, 5.15273e-01, -1.61885e-01 
9.15000e-01, 5.27600e-01, 5.15129e-01, -1.62311e-01 
9.17500e-01, 5.27524e-01, 5.14985e-01, -1.62738e-01 
9.20000e-01, 5.27447e-01, 5.14841e-01, -1.63164e-01 
9.22500e-01, 5.27371e-01, 5.14697e-01, -1.63591e-01 
9.25000e-01, 5.27294e-01, 5.14552e-01, -1.64017e-01 
9.27500e-01, 5.27216e-01, 5.14407e-01, -1.64443e-01 
9.30000e-01, 5.27139e-01, 5.14261e-01, -1.64868e-01 
9.32500e-01, 5.27062e-01, 5.14115e-01, -1.65294e-01 
9.35000e-01, 5.26984e-01, 5.13969e-01, -1.65720e-01 
9.37500e-01, 5.26906e-01, 5.13822e-01, -1.66145e-01 
9.40000e-01, 5.26828e-01, 5.13675e-01, -1.66570e-01 
9.42500e-01, 5.26749e-01, 5.13527e-01, -1.66995e-01 
9.45000e-01, 5.26671e-01, 5.13380e-01, -1.67420e-01 
9.47500e-01, 5.26592e-01, 5.13231e-01, -1.67845e-01 
9.50000e-01, 5.26513e-01, 5.13083e-01, -1.68270e-01 
9.52500e-01, 5.26434e-01, 5.12934e-01, -1.68695e-01 
9.55000e-01, 5.26354e-01, 5.12784e-01, -1.69119e-01 
9.57500e-01, 5.26275e-01, 5.12635e-01, -1.69543e-01 
9.60000e-01, 5.26195e-01, 5.12485e-01, -1.69967e-01 
9.62500e-01, 5.26115e-01, 5.12334e-01, -1.70391e-01 
