r(m), B_r(T), B_theta(T), B_z(T) 
0.76500, -155592.30564, -14294.35229, 166841.44552 
0.76750, -161756.96794, -14293.12196, 173510.94577 
0.77000, -168144.58371, -14269.06278, 180421.79462 
0.77250, -174762.45241, -14220.60668, 187581.80752 
0.77500, -181618.08769, -14146.11353, 194999.02312 
0.77750, -188719.22293, -14043.86858, 202681.70878 
0.78000, -196073.81697, -13912.07980, 210638.36621 
0.78250, -203690.05990, -13748.87511, 218877.73720 
0.78500, -211576.37904, -13552.29963, 227408.80954 
0.78750, -219741.44499, -13320.31272, 236240.82297 
0.79000, -228194.17785, -13050.78507, 245383.27529 
0.79250, -236943.75362, -12741.49561, 254845.92865 
0.79500, -245999.61065, -12390.12835, 264638.81589 
0.79750, -255371.45631, -11994.26921, 274772.24702 
0.80000, -265069.27379, -11551.40262, 285256.81589 
0.80250, -275103.32899, -11058.90819, 296103.40693 
0.80500, -285484.17768, -10514.05713, 307323.20206 
0.80750, -296222.67269, -9914.00871, 318927.68774 
0.81000, -307329.97135, -9255.80651, 330928.66216 
0.81250, -318817.54304, -8536.37468, 343338.24251 
0.81500, -330697.17692, -7752.51398, 356168.87252 
0.81750, -342980.98983, -6900.89780, 369433.33006 
0.82000, -355681.43435, -5978.06807, 383144.73488 
0.82250, -368811.30708, -4980.43099, 397316.55658 
0.82500, -382383.75698, -3904.25273, 411962.62264 
0.82750, -396412.29404, -2745.65501, 427097.12669 
0.83000, -410910.79801, -1500.61045, 442734.63692 
0.83250, -425893.52741, -164.93798, 458890.10458 
0.83500, -441375.12864, 1265.70200, 475578.87278 
0.83750, -457370.64535, 2795.81257, 492816.68534 
0.84000, -473895.52799, 4430.06530, 510619.69584 
0.84250, -490965.64353, 6173.30545, 529004.47693 
0.84500, -508597.28546, 8030.55730, 547988.02966 
0.84750, -526807.18388, 10007.02958, 567587.79313 
0.85000, -545612.51591, 12108.12106, 587821.65425 
0.85250, -565030.91626, 14339.42627, 608707.95770 
