r(m), E_r(T), E_theta(T), E_z(T) 
4.87500e-01, -2.27154e+09, 0.00000e+00, 1.20378e-11 
4.90000e-01, -2.55970e+09, 0.00000e+00, 1.01592e-11 
4.92500e-01, -2.79300e+09, 0.00000e+00, 8.07807e-12 
4.95000e-01, -2.96687e+09, 0.00000e+00, 5.83872e-12 
4.97500e-01, -3.07797e+09, 0.00000e+00, 3.48873e-12 
5.00000e-01, -3.12431e+09, 0.00000e+00, 1.07764e-12 
5.02500e-01, -3.10524e+09, 0.00000e+00, -1.34392e-12 
5.05000e-01, -3.02148e+09, 0.00000e+00, -3.72540e-12 
5.07500e-01, -2.87510e+09, 0.00000e+00, -6.01730e-12 
5.10000e-01, -2.66946e+09, 0.00000e+00, -8.17226e-12 
5.12500e-01, -2.40912e+09, 0.00000e+00, -1.01460e-11 
5.15000e-01, -2.09977e+09, 0.00000e+00, -1.18982e-11 
5.17500e-01, -1.74811e+09, 0.00000e+00, -1.33933e-11 
5.20000e-01, -1.36167e+09, 0.00000e+00, -1.46015e-11 
5.22500e-01, -9.48655e+08, 0.00000e+00, -1.54989e-11 
5.25000e-01, -5.17815e+08, 0.00000e+00, -1.60682e-11 
5.27500e-01, -7.82105e+07, 0.00000e+00, -1.62991e-11 
5.30000e-01, 3.60952e+08, 0.00000e+00, -1.61885e-11 
5.32500e-01, 7.90519e+08, 0.00000e+00, -1.57401e-11 
5.35000e-01, 1.20158e+09, 0.00000e+00, -1.49650e-11 
5.37500e-01, 1.58565e+09, 0.00000e+00, -1.38809e-11 
5.40000e-01, 1.93485e+09, 0.00000e+00, -1.25118e-11 
5.42500e-01, 2.24205e+09, 0.00000e+00, -1.08876e-11 
5.45000e-01, 2.50104e+09, 0.00000e+00, -9.04341e-12 
5.47500e-01, 2.70665e+09, 0.00000e+00, -7.01869e-12 
5.50000e-01, 2.85482e+09, 0.00000e+00, -4.85655e-12 
5.52500e-01, 2.94273e+09, 0.00000e+00, -2.60274e-12 
5.55000e-01, 2.96881e+09, 0.00000e+00, -3.04718e-13 
5.57500e-01, 2.93280e+09, 0.00000e+00, 1.98934e-12 
5.60000e-01, 2.83573e+09, 0.00000e+00, 4.23157e-12 
5.62500e-01, 2.67988e+09, 0.00000e+00, 6.37539e-12 
5.65000e-01, 2.46878e+09, 0.00000e+00, 8.37647e-12 
5.67500e-01, 2.20706e+09, 0.00000e+00, 1.01937e-11 
5.70000e-01, 1.90041e+09, 0.00000e+00, 1.17899e-11 
5.72500e-01, 1.55542e+09, 0.00000e+00, 1.31327e-11 
5.75000e-01, 1.17945e+09, 0.00000e+00, 1.41952e-11 
5.77500e-01, 7.80490e+08, 0.00000e+00, 1.49565e-11 
5.80000e-01, 3.66949e+08, 0.00000e+00, 1.54019e-11 
5.82500e-01, -5.24783e+07, 0.00000e+00, 1.55235e-11 
5.85000e-01, -4.69017e+08, 0.00000e+00, 1.53201e-11 
5.87500e-01, -8.73988e+08, 0.00000e+00, 1.47974e-11 
5.90000e-01, -1.25899e+09, 0.00000e+00, 1.39677e-11 
5.92500e-01, -1.61608e+09, 0.00000e+00, 1.28495e-11 
5.95000e-01, -1.93791e+09, 0.00000e+00, 1.14675e-11 
5.97500e-01, -2.21793e+09, 0.00000e+00, 9.85155e-12 
6.00000e-01, -2.45046e+09, 0.00000e+00, 8.03646e-12 
6.02500e-01, -2.63085e+09, 0.00000e+00, 6.06095e-12 
6.05000e-01, -2.75554e+09, 0.00000e+00, 3.96693e-12 
6.07500e-01, -2.82217e+09, 0.00000e+00, 1.79862e-12 
6.10000e-01, -2.82958e+09, 0.00000e+00, -3.98378e-13 
6.12500e-01, -2.77786e+09, 0.00000e+00, -2.57806e-12 
6.15000e-01, -2.66832e+09, 0.00000e+00, -4.69498e-12 
6.17500e-01, -2.50350e+09, 0.00000e+00, -6.70516e-12 
6.20000e-01, -2.28704e+09, 0.00000e+00, -8.56706e-12 
6.22500e-01, -2.02369e+09, 0.00000e+00, -1.02424e-11 
6.25000e-01, -1.71911e+09, 0.00000e+00, -1.16969e-11 
6.27500e-01, -1.37984e+09, 0.00000e+00, -1.29010e-11 
6.30000e-01, -1.01309e+09, 0.00000e+00, -1.38307e-11 
6.32500e-01, -6.26623e+08, 0.00000e+00, -1.44675e-11 
6.35000e-01, -2.28590e+08, 0.00000e+00, -1.47994e-11 
6.37500e-01, 1.72657e+08, 0.00000e+00, -1.48206e-11 
6.40000e-01, 5.68728e+08, 0.00000e+00, -1.45318e-11 
6.42500e-01, 9.51376e+08, 0.00000e+00, -1.39404e-11 
6.45000e-01, 1.31266e+09, 0.00000e+00, -1.30597e-11 
6.47500e-01, 1.64513e+09, 0.00000e+00, -1.19095e-11 
6.50000e-01, 1.94195e+09, 0.00000e+00, -1.05147e-11 
6.52500e-01, 2.19705e+09, 0.00000e+00, -8.90541e-12 
6.55000e-01, 2.40527e+09, 0.00000e+00, -7.11607e-12 
6.57500e-01, 2.56245e+09, 0.00000e+00, -5.18476e-12 
6.60000e-01, 2.66549e+09, 0.00000e+00, -3.15238e-12 
6.62500e-01, 2.71244e+09, 0.00000e+00, -1.06177e-12 
6.65000e-01, 2.70254e+09, 0.00000e+00, 1.04317e-12 
6.67500e-01, 2.63621e+09, 0.00000e+00, 3.11839e-12 
6.70000e-01, 2.51504e+09, 0.00000e+00, 5.12066e-12 
6.72500e-01, 2.34176e+09, 0.00000e+00, 7.00839e-12 
6.75000e-01, 2.12019e+09, 0.00000e+00, 8.74258e-12 
6.77500e-01, 1.85514e+09, 0.00000e+00, 1.02875e-11 
6.80000e-01, 1.55229e+09, 0.00000e+00, 1.16117e-11 
6.82500e-01, 1.21811e+09, 0.00000e+00, 1.26882e-11 
6.85000e-01, 8.59691e+08, 0.00000e+00, 1.34954e-11 
6.87500e-01, 4.84614e+08, 0.00000e+00, 1.40175e-11 
6.90000e-01, 1.00769e+08, 0.00000e+00, 1.42445e-11 
6.92500e-01, -2.83796e+08, 0.00000e+00, 1.41729e-11 
6.95000e-01, -6.61045e+08, 0.00000e+00, 1.38051e-11 
6.97500e-01, -1.02313e+09, 0.00000e+00, 1.31499e-11 
7.00000e-01, -1.36253e+09, 0.00000e+00, 1.22221e-11 
7.02500e-01, -1.67225e+09, 0.00000e+00, 1.10420e-11 
7.05000e-01, -1.94592e+09, 0.00000e+00, 9.63518e-12 
7.07500e-01, -2.17794e+09, 0.00000e+00, 8.03183e-12 
7.10000e-01, -2.36363e+09, 0.00000e+00, 6.26616e-12 
7.12500e-01, -2.49927e+09, 0.00000e+00, 4.37564e-12 
7.15000e-01, -2.58219e+09, 0.00000e+00, 2.40024e-12 
7.17500e-01, -2.61084e+09, 0.00000e+00, 3.81536e-13 
7.20000e-01, -2.58483e+09, 0.00000e+00, -1.63813e-12 
7.22500e-01, -2.50487e+09, 0.00000e+00, -3.61653e-12 
7.25000e-01, -2.37284e+09, 0.00000e+00, -5.51246e-12 
7.27500e-01, -2.19165e+09, 0.00000e+00, -7.28657e-12 
7.30000e-01, -1.96527e+09, 0.00000e+00, -8.90220e-12 
7.32500e-01, -1.69859e+09, 0.00000e+00, -1.03261e-11 
7.35000e-01, -1.39730e+09, 0.00000e+00, -1.15292e-11 
7.37500e-01, -1.06783e+09, 0.00000e+00, -1.24870e-11 
7.40000e-01, -7.17144e+08, 0.00000e+00, -1.31805e-11 
7.42500e-01, -3.52651e+08, 0.00000e+00, -1.35959e-11 
7.45000e-01, 1.79906e+07, 0.00000e+00, -1.37255e-11 
7.47500e-01, 3.87016e+08, 0.00000e+00, -1.35676e-11 
7.50000e-01, 7.46719e+08, 0.00000e+00, -1.31265e-11 
7.52500e-01, 1.08962e+09, 0.00000e+00, -1.24122e-11 
7.55000e-01, 1.40860e+09, 0.00000e+00, -1.14407e-11 
7.57500e-01, 1.69708e+09, 0.00000e+00, -1.02331e-11 
7.60000e-01, 1.94912e+09, 0.00000e+00, -8.81546e-12 
7.62500e-01, 2.15959e+09, 0.00000e+00, -7.21804e-12 
7.65000e-01, 2.32423e+09, 0.00000e+00, -5.47486e-12 
7.67500e-01, 2.43973e+09, 0.00000e+00, -3.62285e-12 
7.70000e-01, 2.50384e+09, 0.00000e+00, -1.70108e-12 
7.72500e-01, 2.51540e+09, 0.00000e+00, 2.50048e-13 
7.75000e-01, 2.47433e+09, 0.00000e+00, 2.18964e-12 
7.77500e-01, 2.38165e+09, 0.00000e+00, 4.07718e-12 
7.80000e-01, 2.23948e+09, 0.00000e+00, 5.87337e-12 
7.82500e-01, 2.05093e+09, 0.00000e+00, 7.54095e-12 
7.85000e-01, 1.82010e+09, 0.00000e+00, 9.04546e-12 
7.87500e-01, 1.55195e+09, 0.00000e+00, 1.03560e-11 
7.90000e-01, 1.25220e+09, 0.00000e+00, 1.14457e-11 
7.92500e-01, 9.27205e+08, 0.00000e+00, 1.22925e-11 
7.95000e-01, 5.83848e+08, 0.00000e+00, 1.28795e-11 
7.97500e-01, 2.29359e+08, 0.00000e+00, 1.31952e-11 
8.00000e-01, -1.28817e+08, 0.00000e+00, 1.32339e-11 
8.02500e-01, -4.83184e+08, 0.00000e+00, 1.29956e-11 
8.05000e-01, -8.26345e+08, 0.00000e+00, 1.24861e-11 
8.07500e-01, -1.15116e+09, 0.00000e+00, 1.17170e-11 
8.10000e-01, -1.45090e+09, 0.00000e+00, 1.07052e-11 
8.12500e-01, -1.71938e+09, 0.00000e+00, 9.47254e-12 
8.15000e-01, -1.95108e+09, 0.00000e+00, 8.04547e-12 
8.17500e-01, -2.14127e+09, 0.00000e+00, 6.45445e-12 
8.20000e-01, -2.28610e+09, 0.00000e+00, 4.73326e-12 
