r(m), B_r(T), B_theta(T), B_z(T) 
6.27500e-01, 5.38614e-01, -1.74874e+00, -1.64665e+00 
6.30000e-01, 5.29360e-01, -1.75907e+00, -1.62578e+00 
6.32500e-01, 5.20140e-01, -1.76917e+00, -1.60479e+00 
6.35000e-01, 5.10955e-01, -1.77906e+00, -1.58368e+00 
6.37500e-01, 5.01805e-01, -1.78873e+00, -1.56246e+00 
6.40000e-01, 4.92691e-01, -1.79819e+00, -1.54113e+00 
6.42500e-01, 4.83613e-01, -1.80742e+00, -1.51968e+00 
6.45000e-01, 4.74571e-01, -1.81643e+00, -1.49813e+00 
6.47500e-01, 4.65566e-01, -1.82522e+00, -1.47648e+00 
6.50000e-01, 4.56599e-01, -1.83379e+00, -1.45472e+00 
6.52500e-01, 4.47669e-01, -1.84214e+00, -1.43286e+00 
6.55000e-01, 4.38778e-01, -1.85026e+00, -1.41090e+00 
6.57500e-01, 4.29925e-01, -1.85815e+00, -1.38885e+00 
6.60000e-01, 4.21112e-01, -1.86583e+00, -1.36671e+00 
6.62500e-01, 4.12338e-01, -1.87327e+00, -1.34448e+00 
6.65000e-01, 4.03604e-01, -1.88049e+00, -1.32217e+00 
6.67500e-01, 3.94911e-01, -1.88748e+00, -1.29977e+00 
6.70000e-01, 3.86259e-01, -1.89425e+00, -1.27729e+00 
6.72500e-01, 3.77648e-01, -1.90078e+00, -1.25473e+00 
6.75000e-01, 3.69079e-01, -1.90709e+00, -1.23210e+00 
6.77500e-01, 3.60551e-01, -1.91317e+00, -1.20939e+00 
6.80000e-01, 3.52067e-01, -1.91902e+00, -1.18661e+00 
6.82500e-01, 3.43625e-01, -1.92464e+00, -1.16377e+00 
6.85000e-01, 3.35226e-01, -1.93003e+00, -1.14086e+00 
6.87500e-01, 3.26872e-01, -1.93519e+00, -1.11789e+00 
6.90000e-01, 3.18561e-01, -1.94011e+00, -1.09486e+00 
6.92500e-01, 3.10295e-01, -1.94481e+00, -1.07178e+00 
6.95000e-01, 3.02073e-01, -1.94927e+00, -1.04864e+00 
6.97500e-01, 2.93897e-01, -1.95350e+00, -1.02545e+00 
