r(m), E_r(T), E_theta(T), E_z(T) 
9.00000e-01, 3.34086e+09, -4.66321e+09, 4.37199e-14 
9.02500e-01, 3.33008e+09, -4.65907e+09, 4.38048e-14 
9.05000e-01, 3.31928e+09, -4.65492e+09, 4.38894e-14 
9.07500e-01, 3.30846e+09, -4.65075e+09, 4.39737e-14 
9.10000e-01, 3.29762e+09, -4.64658e+09, 4.40578e-14 
9.12500e-01, 3.28676e+09, -4.64240e+09, 4.41416e-14 
9.15000e-01, 3.27588e+09, -4.63821e+09, 4.42251e-14 
9.17500e-01, 3.26498e+09, -4.63401e+09, 4.43082e-14 
9.20000e-01, 3.25406e+09, -4.62981e+09, 4.43912e-14 
9.22500e-01, 3.24313e+09, -4.62559e+09, 4.44738e-14 
9.25000e-01, 3.23217e+09, -4.62136e+09, 4.45561e-14 
9.27500e-01, 3.22120e+09, -4.61713e+09, 4.46382e-14 
9.30000e-01, 3.21020e+09, -4.61289e+09, 4.47199e-14 
9.32500e-01, 3.19919e+09, -4.60863e+09, 4.48014e-14 
9.35000e-01, 3.18816e+09, -4.60437e+09, 4.48826e-14 
9.37500e-01, 3.17711e+09, -4.60010e+09, 4.49635e-14 
9.40000e-01, 3.16604e+09, -4.59582e+09, 4.50440e-14 
9.42500e-01, 3.15495e+09, -4.59154e+09, 4.51243e-14 
9.45000e-01, 3.14384e+09, -4.58724e+09, 4.52044e-14 
9.47500e-01, 3.13272e+09, -4.58294e+09, 4.52841e-14 
9.50000e-01, 3.12157e+09, -4.57862e+09, 4.53635e-14 
9.52500e-01, 3.11041e+09, -4.57430e+09, 4.54426e-14 
9.55000e-01, 3.09923e+09, -4.56997e+09, 4.55215e-14 
9.57500e-01, 3.08803e+09, -4.56563e+09, 4.56000e-14 
9.60000e-01, 3.07682e+09, -4.56128e+09, 4.56783e-14 
