r(m), B_r(T), B_theta(T), B_z(T) 
4.70000e-01, -7.19758e-01, 5.11525e-01, 3.99110e+00 
4.72500e-01, -7.10715e-01, 6.20608e-01, 3.97423e+00 
4.75000e-01, -7.01194e-01, 7.28666e-01, 3.95420e+00 
4.77500e-01, -6.91211e-01, 8.35621e-01, 3.93105e+00 
4.80000e-01, -6.80779e-01, 9.41395e-01, 3.90481e+00 
4.82500e-01, -6.69915e-01, 1.04591e+00, 3.87551e+00 
4.85000e-01, -6.58634e-01, 1.14910e+00, 3.84321e+00 
4.87500e-01, -6.46951e-01, 1.25088e+00, 3.80792e+00 
4.90000e-01, -6.34881e-01, 1.35119e+00, 3.76970e+00 
4.92500e-01, -6.22440e-01, 1.44995e+00, 3.72860e+00 
4.95000e-01, -6.09643e-01, 1.54709e+00, 3.68465e+00 
4.97500e-01, -5.96505e-01, 1.64255e+00, 3.63790e+00 
5.00000e-01, -5.83043e-01, 1.73625e+00, 3.58841e+00 
5.02500e-01, -5.69272e-01, 1.82814e+00, 3.53623e+00 
5.05000e-01, -5.55206e-01, 1.91814e+00, 3.48141e+00 
5.07500e-01, -5.40863e-01, 2.00621e+00, 3.42401e+00 
5.10000e-01, -5.26257e-01, 2.09227e+00, 3.36408e+00 
5.12500e-01, -5.11403e-01, 2.17627e+00, 3.30169e+00 
5.15000e-01, -4.96318e-01, 2.25815e+00, 3.23689e+00 
5.17500e-01, -4.81016e-01, 2.33786e+00, 3.16975e+00 
5.20000e-01, -4.65514e-01, 2.41534e+00, 3.10034e+00 
5.22500e-01, -4.49825e-01, 2.49054e+00, 3.02871e+00 
5.25000e-01, -4.33966e-01, 2.56342e+00, 2.95493e+00 
5.27500e-01, -4.17952e-01, 2.63393e+00, 2.87908e+00 
5.30000e-01, -4.01797e-01, 2.70201e+00, 2.80122e+00 
5.32500e-01, -3.85517e-01, 2.76763e+00, 2.72142e+00 
5.35000e-01, -3.69127e-01, 2.83074e+00, 2.63976e+00 
5.37500e-01, -3.52641e-01, 2.89132e+00, 2.55631e+00 
5.40000e-01, -3.36073e-01, 2.94930e+00, 2.47115e+00 
5.42500e-01, -3.19439e-01, 3.00468e+00, 2.38434e+00 
5.45000e-01, -3.02753e-01, 3.05740e+00, 2.29598e+00 
5.47500e-01, -2.86028e-01, 3.10744e+00, 2.20612e+00 
5.50000e-01, -2.69279e-01, 3.15477e+00, 2.11486e+00 
5.52500e-01, -2.52520e-01, 3.19936e+00, 2.02227e+00 
5.55000e-01, -2.35765e-01, 3.24120e+00, 1.92844e+00 
5.57500e-01, -2.19027e-01, 3.28025e+00, 1.83343e+00 
5.60000e-01, -2.02319e-01, 3.31649e+00, 1.73734e+00 
5.62500e-01, -1.85654e-01, 3.34992e+00, 1.64025e+00 
5.65000e-01, -1.69046e-01, 3.38050e+00, 1.54223e+00 
5.67500e-01, -1.52507e-01, 3.40824e+00, 1.44338e+00 
5.70000e-01, -1.36051e-01, 3.43312e+00, 1.34377e+00 
5.72500e-01, -1.19688e-01, 3.45512e+00, 1.24349e+00 
5.75000e-01, -1.03432e-01, 3.47425e+00, 1.14261e+00 
5.77500e-01, -8.72933e-02, 3.49050e+00, 1.04123e+00 
5.80000e-01, -7.12849e-02, 3.50386e+00, 9.39435e-01 
5.82500e-01, -5.54176e-02, 3.51434e+00, 8.37297e-01 
5.85000e-01, -3.97028e-02, 3.52194e+00, 7.34905e-01 
5.87500e-01, -2.41512e-02, 3.52667e+00, 6.32343e-01 
5.90000e-01, -8.77357e-03, 3.52852e+00, 5.29694e-01 
5.92500e-01, 6.41969e-03, 3.52752e+00, 4.27041e-01 
5.95000e-01, 2.14185e-02, 3.52366e+00, 3.24467e-01 
5.97500e-01, 3.62129e-02, 3.51697e+00, 2.22055e-01 
6.00000e-01, 5.07934e-02, 3.50746e+00, 1.19887e-01 
6.02500e-01, 6.51506e-02, 3.49515e+00, 1.80452e-02 
6.05000e-01, 7.92754e-02, 3.48005e+00, -8.33902e-02 
6.07500e-01, 9.31592e-02, 3.46220e+00, -1.84338e-01 
6.10000e-01, 1.06794e-01, 3.44160e+00, -2.84719e-01 
6.12500e-01, 1.20170e-01, 3.41830e+00, -3.84454e-01 
6.15000e-01, 1.33281e-01, 3.39232e+00, -4.83465e-01 
6.17500e-01, 1.46119e-01, 3.36369e+00, -5.81673e-01 
6.20000e-01, 1.58676e-01, 3.33243e+00, -6.79003e-01 
6.22500e-01, 1.70946e-01, 3.29859e+00, -7.75379e-01 
6.25000e-01, 1.82921e-01, 3.26220e+00, -8.70726e-01 
6.27500e-01, 1.94596e-01, 3.22330e+00, -9.64972e-01 
6.30000e-01, 2.05964e-01, 3.18193e+00, -1.05804e+00 
6.32500e-01, 2.17020e-01, 3.13813e+00, -1.14987e+00 
6.35000e-01, 2.27758e-01, 3.09195e+00, -1.24038e+00 
6.37500e-01, 2.38173e-01, 3.04342e+00, -1.32951e+00 
6.40000e-01, 2.48259e-01, 2.99260e+00, -1.41718e+00 
6.42500e-01, 2.58013e-01, 2.93953e+00, -1.50334e+00 
6.45000e-01, 2.67431e-01, 2.88427e+00, -1.58792e+00 
6.47500e-01, 2.76507e-01, 2.82687e+00, -1.67085e+00 
6.50000e-01, 2.85240e-01, 2.76737e+00, -1.75208e+00 
6.52500e-01, 2.93624e-01, 2.70584e+00, -1.83154e+00 
6.55000e-01, 3.01658e-01, 2.64233e+00, -1.90918e+00 
6.57500e-01, 3.09338e-01, 2.57690e+00, -1.98493e+00 
6.60000e-01, 3.16663e-01, 2.50961e+00, -2.05875e+00 
6.62500e-01, 3.23630e-01, 2.44051e+00, -2.13059e+00 
6.65000e-01, 3.30237e-01, 2.36967e+00, -2.20038e+00 
6.67500e-01, 3.36482e-01, 2.29716e+00, -2.26809e+00 
6.70000e-01, 3.42366e-01, 2.22303e+00, -2.33366e+00 
6.72500e-01, 3.47886e-01, 2.14735e+00, -2.39704e+00 
6.75000e-01, 3.53042e-01, 2.07019e+00, -2.45820e+00 
6.77500e-01, 3.57834e-01, 1.99162e+00, -2.51709e+00 
6.80000e-01, 3.62261e-01, 1.91169e+00, -2.57368e+00 
6.82500e-01, 3.66325e-01, 1.83049e+00, -2.62791e+00 
6.85000e-01, 3.70025e-01, 1.74808e+00, -2.67976e+00 
6.87500e-01, 3.73363e-01, 1.66452e+00, -2.72920e+00 
6.90000e-01, 3.76339e-01, 1.57990e+00, -2.77619e+00 
6.92500e-01, 3.78954e-01, 1.49428e+00, -2.82070e+00 
6.95000e-01, 3.81212e-01, 1.40774e+00, -2.86270e+00 
6.97500e-01, 3.83113e-01, 1.32034e+00, -2.90218e+00 
7.00000e-01, 3.84659e-01, 1.23217e+00, -2.93909e+00 
7.02500e-01, 3.85853e-01, 1.14329e+00, -2.97343e+00 
7.05000e-01, 3.86698e-01, 1.05378e+00, -3.00518e+00 
7.07500e-01, 3.87197e-01, 9.63719e-01, -3.03431e+00 
7.10000e-01, 3.87353e-01, 8.73172e-01, -3.06082e+00 
7.12500e-01, 3.87168e-01, 7.82218e-01, -3.08468e+00 
7.15000e-01, 3.86648e-01, 6.90931e-01, -3.10589e+00 
