r(m), B_r(T), B_theta(T), B_z(T) 
5.10000e-01, 2.63678e-01, 2.63094e-01, -2.48126e-02 
5.12500e-01, 2.63664e-01, 2.63075e-01, -2.49335e-02 
5.15000e-01, 2.63650e-01, 2.63056e-01, -2.50543e-02 
5.17500e-01, 2.63636e-01, 2.63036e-01, -2.51752e-02 
5.20000e-01, 2.63623e-01, 2.63016e-01, -2.52960e-02 
5.22500e-01, 2.63609e-01, 2.62997e-01, -2.54168e-02 
5.25000e-01, 2.63595e-01, 2.62977e-01, -2.55376e-02 
5.27500e-01, 2.63581e-01, 2.62957e-01, -2.56584e-02 
5.30000e-01, 2.63567e-01, 2.62937e-01, -2.57791e-02 
5.32500e-01, 2.63553e-01, 2.62917e-01, -2.58999e-02 
5.35000e-01, 2.63538e-01, 2.62897e-01, -2.60206e-02 
5.37500e-01, 2.63524e-01, 2.62876e-01, -2.61414e-02 
5.40000e-01, 2.63510e-01, 2.62856e-01, -2.62621e-02 
5.42500e-01, 2.63495e-01, 2.62836e-01, -2.63828e-02 
5.45000e-01, 2.63481e-01, 2.62815e-01, -2.65035e-02 
5.47500e-01, 2.63466e-01, 2.62794e-01, -2.66242e-02 
5.50000e-01, 2.63452e-01, 2.62774e-01, -2.67449e-02 
5.52500e-01, 2.63437e-01, 2.62753e-01, -2.68655e-02 
5.55000e-01, 2.63422e-01, 2.62732e-01, -2.69862e-02 
5.57500e-01, 2.63407e-01, 2.62711e-01, -2.71068e-02 
5.60000e-01, 2.63392e-01, 2.62690e-01, -2.72274e-02 
5.62500e-01, 2.63378e-01, 2.62668e-01, -2.73481e-02 
5.65000e-01, 2.63363e-01, 2.62647e-01, -2.74687e-02 
5.67500e-01, 2.63347e-01, 2.62626e-01, -2.75892e-02 
5.70000e-01, 2.63332e-01, 2.62604e-01, -2.77098e-02 
5.72500e-01, 2.63317e-01, 2.62583e-01, -2.78304e-02 
5.75000e-01, 2.63302e-01, 2.62561e-01, -2.79509e-02 
5.77500e-01, 2.63286e-01, 2.62539e-01, -2.80715e-02 
5.80000e-01, 2.63271e-01, 2.62517e-01, -2.81920e-02 
5.82500e-01, 2.63256e-01, 2.62495e-01, -2.83125e-02 
5.85000e-01, 2.63240e-01, 2.62473e-01, -2.84330e-02 
5.87500e-01, 2.63224e-01, 2.62451e-01, -2.85535e-02 
5.90000e-01, 2.63209e-01, 2.62429e-01, -2.86740e-02 
5.92500e-01, 2.63193e-01, 2.62407e-01, -2.87944e-02 
5.95000e-01, 2.63177e-01, 2.62384e-01, -2.89149e-02 
5.97500e-01, 2.63161e-01, 2.62362e-01, -2.90353e-02 
6.00000e-01, 2.63145e-01, 2.62339e-01, -2.91557e-02 
6.02500e-01, 2.63129e-01, 2.62316e-01, -2.92761e-02 
6.05000e-01, 2.63113e-01, 2.62293e-01, -2.93965e-02 
6.07500e-01, 2.63097e-01, 2.62271e-01, -2.95169e-02 
6.10000e-01, 2.63081e-01, 2.62248e-01, -2.96373e-02 
6.12500e-01, 2.63065e-01, 2.62224e-01, -2.97576e-02 
6.15000e-01, 2.63048e-01, 2.62201e-01, -2.98780e-02 
6.17500e-01, 2.63032e-01, 2.62178e-01, -2.99983e-02 
6.20000e-01, 2.63016e-01, 2.62155e-01, -3.01186e-02 
6.22500e-01, 2.62999e-01, 2.62131e-01, -3.02389e-02 
6.25000e-01, 2.62982e-01, 2.62108e-01, -3.03592e-02 
6.27500e-01, 2.62966e-01, 2.62084e-01, -3.04795e-02 
6.30000e-01, 2.62949e-01, 2.62060e-01, -3.05997e-02 
6.32500e-01, 2.62932e-01, 2.62036e-01, -3.07200e-02 
6.35000e-01, 2.62915e-01, 2.62012e-01, -3.08402e-02 
6.37500e-01, 2.62898e-01, 2.61988e-01, -3.09604e-02 
6.40000e-01, 2.62881e-01, 2.61964e-01, -3.10806e-02 
6.42500e-01, 2.62864e-01, 2.61940e-01, -3.12008e-02 
6.45000e-01, 2.62847e-01, 2.61916e-01, -3.13210e-02 
6.47500e-01, 2.62830e-01, 2.61891e-01, -3.14411e-02 
6.50000e-01, 2.62813e-01, 2.61867e-01, -3.15613e-02 
6.52500e-01, 2.62795e-01, 2.61842e-01, -3.16814e-02 
6.55000e-01, 2.62778e-01, 2.61818e-01, -3.18015e-02 
6.57500e-01, 2.62761e-01, 2.61793e-01, -3.19216e-02 
6.60000e-01, 2.62743e-01, 2.61768e-01, -3.20417e-02 
6.62500e-01, 2.62726e-01, 2.61743e-01, -3.21617e-02 
6.65000e-01, 2.62708e-01, 2.61718e-01, -3.22818e-02 
6.67500e-01, 2.62690e-01, 2.61693e-01, -3.24018e-02 
6.70000e-01, 2.62672e-01, 2.61668e-01, -3.25219e-02 
6.72500e-01, 2.62655e-01, 2.61642e-01, -3.26419e-02 
6.75000e-01, 2.62637e-01, 2.61617e-01, -3.27619e-02 
6.77500e-01, 2.62619e-01, 2.61591e-01, -3.28819e-02 
6.80000e-01, 2.62601e-01, 2.61566e-01, -3.30018e-02 
