r(m), B_r(T), B_theta(T), B_z(T) 
6.85000e-01, -4.85502e-01, -5.95570e+00, 4.54249e+00 
6.87500e-01, -5.03016e-01, -5.75238e+00, 4.77326e+00 
6.90000e-01, -5.19545e-01, -5.54101e+00, 4.99584e+00 
6.92500e-01, -5.35077e-01, -5.32192e+00, 5.20992e+00 
6.95000e-01, -5.49597e-01, -5.09548e+00, 5.41520e+00 
6.97500e-01, -5.63093e-01, -4.86205e+00, 5.61141e+00 
7.00000e-01, -5.75557e-01, -4.62202e+00, 5.79827e+00 
7.02500e-01, -5.86979e-01, -4.37577e+00, 5.97553e+00 
7.05000e-01, -5.97352e-01, -4.12369e+00, 6.14295e+00 
7.07500e-01, -6.06673e-01, -3.86618e+00, 6.30032e+00 
7.10000e-01, -6.14937e-01, -3.60366e+00, 6.44742e+00 
7.12500e-01, -6.22143e-01, -3.33654e+00, 6.58408e+00 
7.15000e-01, -6.28291e-01, -3.06524e+00, 6.71010e+00 
7.17500e-01, -6.33381e-01, -2.79018e+00, 6.82535e+00 
7.20000e-01, -6.37418e-01, -2.51180e+00, 6.92967e+00 
7.22500e-01, -6.40405e-01, -2.23053e+00, 7.02295e+00 
7.25000e-01, -6.42350e-01, -1.94680e+00, 7.10508e+00 
7.27500e-01, -6.43258e-01, -1.66105e+00, 7.17598e+00 
7.30000e-01, -6.43141e-01, -1.37373e+00, 7.23557e+00 
7.32500e-01, -6.42008e-01, -1.08527e+00, 7.28380e+00 
7.35000e-01, -6.39870e-01, -7.96123e-01, 7.32064e+00 
7.37500e-01, -6.36743e-01, -5.06722e-01, 7.34606e+00 
7.40000e-01, -6.32640e-01, -2.17511e-01, 7.36007e+00 
7.42500e-01, -6.27577e-01, 7.10727e-02, 7.36269e+00 
7.45000e-01, -6.21572e-01, 3.58592e-01, 7.35394e+00 
7.47500e-01, -6.14644e-01, 6.44612e-01, 7.33387e+00 
7.50000e-01, -6.06812e-01, 9.28704e-01, 7.30257e+00 
7.52500e-01, -5.98098e-01, 1.21044e+00, 7.26010e+00 
7.55000e-01, -5.88523e-01, 1.48941e+00, 7.20658e+00 
7.57500e-01, -5.78111e-01, 1.76518e+00, 7.14211e+00 
7.60000e-01, -5.66886e-01, 2.03735e+00, 7.06684e+00 
7.62500e-01, -5.54873e-01, 2.30552e+00, 6.98092e+00 
7.65000e-01, -5.42100e-01, 2.56929e+00, 6.88450e+00 
7.67500e-01, -5.28592e-01, 2.82828e+00, 6.77778e+00 
7.70000e-01, -5.14377e-01, 3.08210e+00, 6.66095e+00 
7.72500e-01, -4.99486e-01, 3.33038e+00, 6.53422e+00 
7.75000e-01, -4.83947e-01, 3.57277e+00, 6.39781e+00 
7.77500e-01, -4.67790e-01, 3.80892e+00, 6.25197e+00 
7.80000e-01, -4.51046e-01, 4.03847e+00, 6.09695e+00 
7.82500e-01, -4.33747e-01, 4.26111e+00, 5.93302e+00 
7.85000e-01, -4.15926e-01, 4.47651e+00, 5.76045e+00 
7.87500e-01, -3.97614e-01, 4.68437e+00, 5.57954e+00 
7.90000e-01, -3.78844e-01, 4.88440e+00, 5.39059e+00 
7.92500e-01, -3.59650e-01, 5.07631e+00, 5.19391e+00 
7.95000e-01, -3.40066e-01, 5.25984e+00, 4.98984e+00 
7.97500e-01, -3.20126e-01, 5.43474e+00, 4.77871e+00 
8.00000e-01, -2.99863e-01, 5.60075e+00, 4.56085e+00 
8.02500e-01, -2.79313e-01, 5.75766e+00, 4.33664e+00 
8.05000e-01, -2.58510e-01, 5.90525e+00, 4.10643e+00 
8.07500e-01, -2.37489e-01, 6.04333e+00, 3.87059e+00 
8.10000e-01, -2.16283e-01, 6.17171e+00, 3.62950e+00 
8.12500e-01, -1.94929e-01, 6.29023e+00, 3.38355e+00 
8.15000e-01, -1.73459e-01, 6.39873e+00, 3.13314e+00 
8.17500e-01, -1.51910e-01, 6.49708e+00, 2.87865e+00 
8.20000e-01, -1.30314e-01, 6.58517e+00, 2.62049e+00 
8.22500e-01, -1.08706e-01, 6.66287e+00, 2.35907e+00 
8.25000e-01, -8.71199e-02, 6.73012e+00, 2.09480e+00 
8.27500e-01, -6.55886e-02, 6.78683e+00, 1.82809e+00 
8.30000e-01, -4.41452e-02, 6.83294e+00, 1.55937e+00 
8.32500e-01, -2.28223e-02, 6.86843e+00, 1.28904e+00 
8.35000e-01, -1.65191e-03, 6.89326e+00, 1.01753e+00 
8.37500e-01, 1.93343e-02, 6.90743e+00, 7.45267e-01 
8.40000e-01, 4.01055e-02, 6.91095e+00, 4.72660e-01 
8.42500e-01, 6.06310e-02, 6.90384e+00, 2.00133e-01 
8.45000e-01, 8.08813e-02, 6.88614e+00, -7.18952e-02 
8.47500e-01, 1.00827e-01, 6.85792e+00, -3.43009e-01 
8.50000e-01, 1.20440e-01, 6.81924e+00, -6.12794e-01 
8.52500e-01, 1.39693e-01, 6.77019e+00, -8.80840e-01 
8.55000e-01, 1.58558e-01, 6.71089e+00, -1.14674e+00 
8.57500e-01, 1.77010e-01, 6.64144e+00, -1.41009e+00 
8.60000e-01, 1.95023e-01, 6.56198e+00, -1.67050e+00 
8.62500e-01, 2.12574e-01, 6.47266e+00, -1.92757e+00 
8.65000e-01, 2.29639e-01, 6.37365e+00, -2.18091e+00 
8.67500e-01, 2.46195e-01, 6.26512e+00, -2.43015e+00 
8.70000e-01, 2.62221e-01, 6.14727e+00, -2.67492e+00 
8.72500e-01, 2.77697e-01, 6.02031e+00, -2.91486e+00 
8.75000e-01, 2.92602e-01, 5.88444e+00, -3.14960e+00 
8.77500e-01, 3.06920e-01, 5.73992e+00, -3.37880e+00 
8.80000e-01, 3.20631e-01, 5.58697e+00, -3.60213e+00 
8.82500e-01, 3.33721e-01, 5.42585e+00, -3.81926e+00 
8.85000e-01, 3.46173e-01, 5.25685e+00, -4.02986e+00 
8.87500e-01, 3.57974e-01, 5.08023e+00, -4.23365e+00 
8.90000e-01, 3.69111e-01, 4.89629e+00, -4.43031e+00 
8.92500e-01, 3.79572e-01, 4.70533e+00, -4.61958e+00 
8.95000e-01, 3.89346e-01, 4.50765e+00, -4.80117e+00 
8.97500e-01, 3.98423e-01, 4.30359e+00, -4.97483e+00 
9.00000e-01, 4.06796e-01, 4.09347e+00, -5.14032e+00 
9.02500e-01, 4.14456e-01, 3.87763e+00, -5.29740e+00 
9.05000e-01, 4.21398e-01, 3.65641e+00, -5.44586e+00 
9.07500e-01, 4.27617e-01, 3.43017e+00, -5.58548e+00 
9.10000e-01, 4.33109e-01, 3.19926e+00, -5.71608e+00 
9.12500e-01, 4.37871e-01, 2.96406e+00, -5.83749e+00 
9.15000e-01, 4.41901e-01, 2.72494e+00, -5.94953e+00 
9.17500e-01, 4.45200e-01, 2.48227e+00, -6.05207e+00 
9.20000e-01, 4.47768e-01, 2.23643e+00, -6.14497e+00 
9.22500e-01, 4.49606e-01, 1.98781e+00, -6.22811e+00 
9.25000e-01, 4.50719e-01, 1.73679e+00, -6.30139e+00 
9.27500e-01, 4.51109e-01, 1.48378e+00, -6.36473e+00 
9.30000e-01, 4.50782e-01, 1.22915e+00, -6.41806e+00 
9.32500e-01, 4.49744e-01, 9.73307e-01, -6.46132e+00 
9.35000e-01, 4.48003e-01, 7.16644e-01, -6.49446e+00 
9.37500e-01, 4.45566e-01, 4.59557e-01, -6.51747e+00 
9.40000e-01, 4.42443e-01, 2.02441e-01, -6.53033e+00 
9.42500e-01, 4.38644e-01, -5.43106e-02, -6.53306e+00 
9.45000e-01, 4.34181e-01, -3.10304e-01, -6.52568e+00 
9.47500e-01, 4.29065e-01, -5.65150e-01, -6.50822e+00 
9.50000e-01, 4.23309e-01, -8.18460e-01, -6.48074e+00 
9.52500e-01, 4.16928e-01, -1.06985e+00, -6.44330e+00 
9.55000e-01, 4.09936e-01, -1.31894e+00, -6.39599e+00 
9.57500e-01, 4.02349e-01, -1.56535e+00, -6.33891e+00 
9.60000e-01, 3.94183e-01, -1.80871e+00, -6.27217e+00 
9.62500e-01, 3.85456e-01, -2.04866e+00, -6.19590e+00 
