r(m), E_r(T), E_theta(T), E_z(T) 
8.20000e-01, 6.48620e+09, 1.28355e+08, -1.39118e-12 
8.22500e-01, 6.56274e+09, 1.07072e+08, -1.25239e-12 
8.25000e-01, 6.62897e+09, 8.58106e+07, -1.11210e-12 
8.27500e-01, 6.68483e+09, 6.46029e+07, -9.70505e-13 
8.30000e-01, 6.73025e+09, 4.34818e+07, -8.27843e-13 
8.32500e-01, 6.76520e+09, 2.24793e+07, -6.84331e-13 
8.35000e-01, 6.78966e+09, 1.62708e+06, -5.40193e-13 
8.37500e-01, 6.80362e+09, -1.90438e+07, -3.95650e-13 
8.40000e-01, 6.80708e+09, -3.95027e+07, -2.50928e-13 
8.42500e-01, 6.80008e+09, -5.97198e+07, -1.06248e-13 
8.45000e-01, 6.78265e+09, -7.96657e+07, 3.81681e-14 
8.47500e-01, 6.75485e+09, -9.93118e+07, 1.82098e-13 
8.50000e-01, 6.71675e+09, -1.18630e+08, 3.25323e-13 
8.52500e-01, 6.66845e+09, -1.37593e+08, 4.67624e-13 
8.55000e-01, 6.61003e+09, -1.56175e+08, 6.08786e-13 
8.57500e-01, 6.54162e+09, -1.74350e+08, 7.48596e-13 
8.60000e-01, 6.46336e+09, -1.92092e+08, 8.86841e-13 
8.62500e-01, 6.37538e+09, -2.09379e+08, 1.02331e-12 
8.65000e-01, 6.27786e+09, -2.26188e+08, 1.15781e-12 
8.67500e-01, 6.17097e+09, -2.42495e+08, 1.29013e-12 
8.70000e-01, 6.05489e+09, -2.58280e+08, 1.42008e-12 
8.72500e-01, 5.92983e+09, -2.73523e+08, 1.54745e-12 
8.75000e-01, 5.79601e+09, -2.88205e+08, 1.67207e-12 
8.77500e-01, 5.65365e+09, -3.02307e+08, 1.79375e-12 
8.80000e-01, 5.50300e+09, -3.15812e+08, 1.91231e-12 
8.82500e-01, 5.34431e+09, -3.28705e+08, 2.02758e-12 
8.85000e-01, 5.17784e+09, -3.40971e+08, 2.13939e-12 
8.87500e-01, 5.00388e+09, -3.52594e+08, 2.24758e-12 
8.90000e-01, 4.82270e+09, -3.63564e+08, 2.35198e-12 
8.92500e-01, 4.63461e+09, -3.73867e+08, 2.45246e-12 
8.95000e-01, 4.43991e+09, -3.83494e+08, 2.54887e-12 
8.97500e-01, 4.23891e+09, -3.92435e+08, 2.64106e-12 
9.00000e-01, 4.03195e+09, -4.00682e+08, 2.72892e-12 
9.02500e-01, 3.81935e+09, -4.08227e+08, 2.81231e-12 
9.05000e-01, 3.60146e+09, -4.15065e+08, 2.89112e-12 
9.07500e-01, 3.37862e+09, -4.21190e+08, 2.96524e-12 
9.10000e-01, 3.15118e+09, -4.26600e+08, 3.03458e-12 
9.12500e-01, 2.91952e+09, -4.31290e+08, 3.09903e-12 
9.15000e-01, 2.68399e+09, -4.35260e+08, 3.15851e-12 
9.17500e-01, 2.44496e+09, -4.38509e+08, 3.21295e-12 
9.20000e-01, 2.20282e+09, -4.41038e+08, 3.26227e-12 
9.22500e-01, 1.95793e+09, -4.42849e+08, 3.30641e-12 
9.25000e-01, 1.71069e+09, -4.43945e+08, 3.34531e-12 
9.27500e-01, 1.46148e+09, -4.44329e+08, 3.37894e-12 
