r(m), E_r(T), E_theta(T), E_z(T) 
3.02500e-01, 2.60398e+08, 0.00000e+00, 1.77181e-16 
3.05000e-01, 2.60387e+08, 0.00000e+00, 1.78642e-16 
3.07500e-01, 2.60375e+08, 0.00000e+00, 1.80102e-16 
3.10000e-01, 2.60364e+08, 0.00000e+00, 1.81563e-16 
3.12500e-01, 2.60352e+08, 0.00000e+00, 1.83024e-16 
3.15000e-01, 2.60341e+08, 0.00000e+00, 1.84485e-16 
3.17500e-01, 2.60329e+08, 0.00000e+00, 1.85945e-16 
3.20000e-01, 2.60317e+08, 0.00000e+00, 1.87406e-16 
3.22500e-01, 2.60305e+08, 0.00000e+00, 1.88866e-16 
3.25000e-01, 2.60293e+08, 0.00000e+00, 1.90327e-16 
3.27500e-01, 2.60281e+08, 0.00000e+00, 1.91787e-16 
3.30000e-01, 2.60268e+08, 0.00000e+00, 1.93247e-16 
3.32500e-01, 2.60256e+08, 0.00000e+00, 1.94707e-16 
3.35000e-01, 2.60243e+08, 0.00000e+00, 1.96167e-16 
3.37500e-01, 2.60231e+08, 0.00000e+00, 1.97627e-16 
3.40000e-01, 2.60218e+08, 0.00000e+00, 1.99087e-16 
3.42500e-01, 2.60206e+08, 0.00000e+00, 2.00546e-16 
3.45000e-01, 2.60193e+08, 0.00000e+00, 2.02006e-16 
3.47500e-01, 2.60180e+08, 0.00000e+00, 2.03465e-16 
3.50000e-01, 2.60167e+08, 0.00000e+00, 2.04925e-16 
3.52500e-01, 2.60154e+08, 0.00000e+00, 2.06384e-16 
3.55000e-01, 2.60140e+08, 0.00000e+00, 2.07843e-16 
3.57500e-01, 2.60127e+08, 0.00000e+00, 2.09302e-16 
3.60000e-01, 2.60114e+08, 0.00000e+00, 2.10762e-16 
3.62500e-01, 2.60100e+08, 0.00000e+00, 2.12220e-16 
3.65000e-01, 2.60087e+08, 0.00000e+00, 2.13679e-16 
3.67500e-01, 2.60073e+08, 0.00000e+00, 2.15138e-16 
3.70000e-01, 2.60059e+08, 0.00000e+00, 2.16597e-16 
3.72500e-01, 2.60045e+08, 0.00000e+00, 2.18055e-16 
3.75000e-01, 2.60031e+08, 0.00000e+00, 2.19514e-16 
3.77500e-01, 2.60017e+08, 0.00000e+00, 2.20972e-16 
3.80000e-01, 2.60003e+08, 0.00000e+00, 2.22430e-16 
3.82500e-01, 2.59989e+08, 0.00000e+00, 2.23888e-16 
3.85000e-01, 2.59975e+08, 0.00000e+00, 2.25346e-16 
3.87500e-01, 2.59960e+08, 0.00000e+00, 2.26804e-16 
3.90000e-01, 2.59946e+08, 0.00000e+00, 2.28262e-16 
3.92500e-01, 2.59931e+08, 0.00000e+00, 2.29720e-16 
3.95000e-01, 2.59917e+08, 0.00000e+00, 2.31178e-16 
3.97500e-01, 2.59902e+08, 0.00000e+00, 2.32635e-16 
4.00000e-01, 2.59887e+08, 0.00000e+00, 2.34093e-16 
4.02500e-01, 2.59872e+08, 0.00000e+00, 2.35550e-16 
4.05000e-01, 2.59857e+08, 0.00000e+00, 2.37007e-16 
4.07500e-01, 2.59842e+08, 0.00000e+00, 2.38464e-16 
4.10000e-01, 2.59826e+08, 0.00000e+00, 2.39921e-16 
4.12500e-01, 2.59811e+08, 0.00000e+00, 2.41378e-16 
4.15000e-01, 2.59796e+08, 0.00000e+00, 2.42835e-16 
4.17500e-01, 2.59780e+08, 0.00000e+00, 2.44291e-16 
4.20000e-01, 2.59764e+08, 0.00000e+00, 2.45748e-16 
4.22500e-01, 2.59749e+08, 0.00000e+00, 2.47204e-16 
4.25000e-01, 2.59733e+08, 0.00000e+00, 2.48661e-16 
4.27500e-01, 2.59717e+08, 0.00000e+00, 2.50117e-16 
4.30000e-01, 2.59701e+08, 0.00000e+00, 2.51573e-16 
4.32500e-01, 2.59685e+08, 0.00000e+00, 2.53029e-16 
4.35000e-01, 2.59669e+08, 0.00000e+00, 2.54485e-16 
4.37500e-01, 2.59653e+08, 0.00000e+00, 2.55941e-16 
4.40000e-01, 2.59636e+08, 0.00000e+00, 2.57396e-16 
4.42500e-01, 2.59620e+08, 0.00000e+00, 2.58852e-16 
4.45000e-01, 2.59603e+08, 0.00000e+00, 2.60307e-16 
4.47500e-01, 2.59587e+08, 0.00000e+00, 2.61762e-16 
4.50000e-01, 2.59570e+08, 0.00000e+00, 2.63218e-16 
4.52500e-01, 2.59553e+08, 0.00000e+00, 2.64673e-16 
4.55000e-01, 2.59536e+08, 0.00000e+00, 2.66127e-16 
4.57500e-01, 2.59519e+08, 0.00000e+00, 2.67582e-16 
4.60000e-01, 2.59502e+08, 0.00000e+00, 2.69037e-16 
4.62500e-01, 2.59485e+08, 0.00000e+00, 2.70491e-16 
4.65000e-01, 2.59467e+08, 0.00000e+00, 2.71946e-16 
4.67500e-01, 2.59450e+08, 0.00000e+00, 2.73400e-16 
4.70000e-01, 2.59433e+08, 0.00000e+00, 2.74854e-16 
4.72500e-01, 2.59415e+08, 0.00000e+00, 2.76308e-16 
4.75000e-01, 2.59397e+08, 0.00000e+00, 2.77762e-16 
4.77500e-01, 2.59380e+08, 0.00000e+00, 2.79216e-16 
4.80000e-01, 2.59362e+08, 0.00000e+00, 2.80670e-16 
4.82500e-01, 2.59344e+08, 0.00000e+00, 2.82123e-16 
4.85000e-01, 2.59326e+08, 0.00000e+00, 2.83577e-16 
4.87500e-01, 2.59308e+08, 0.00000e+00, 2.85030e-16 
4.90000e-01, 2.59289e+08, 0.00000e+00, 2.86483e-16 
4.92500e-01, 2.59271e+08, 0.00000e+00, 2.87936e-16 
4.95000e-01, 2.59253e+08, 0.00000e+00, 2.89389e-16 
4.97500e-01, 2.59234e+08, 0.00000e+00, 2.90842e-16 
5.00000e-01, 2.59216e+08, 0.00000e+00, 2.92294e-16 
5.02500e-01, 2.59197e+08, 0.00000e+00, 2.93747e-16 
5.05000e-01, 2.59178e+08, 0.00000e+00, 2.95199e-16 
5.07500e-01, 2.59159e+08, 0.00000e+00, 2.96651e-16 
5.10000e-01, 2.59140e+08, 0.00000e+00, 2.98103e-16 
5.12500e-01, 2.59121e+08, 0.00000e+00, 2.99555e-16 
5.15000e-01, 2.59102e+08, 0.00000e+00, 3.01007e-16 
5.17500e-01, 2.59083e+08, 0.00000e+00, 3.02459e-16 
5.20000e-01, 2.59064e+08, 0.00000e+00, 3.03910e-16 
5.22500e-01, 2.59044e+08, 0.00000e+00, 3.05362e-16 
