r(m), B_r(T), B_theta(T), B_z(T) 
3.02500e-01, 2.08138e-01, 2.08038e-01, -9.11786e-03 
3.05000e-01, 2.08134e-01, 2.08032e-01, -9.19311e-03 
3.07500e-01, 2.08130e-01, 2.08027e-01, -9.26836e-03 
3.10000e-01, 2.08126e-01, 2.08021e-01, -9.34360e-03 
3.12500e-01, 2.08122e-01, 2.08015e-01, -9.41884e-03 
3.15000e-01, 2.08118e-01, 2.08010e-01, -9.49408e-03 
3.17500e-01, 2.08114e-01, 2.08004e-01, -9.56931e-03 
3.20000e-01, 2.08110e-01, 2.07998e-01, -9.64455e-03 
3.22500e-01, 2.08105e-01, 2.07992e-01, -9.71978e-03 
3.25000e-01, 2.08101e-01, 2.07986e-01, -9.79501e-03 
3.27500e-01, 2.08097e-01, 2.07980e-01, -9.87023e-03 
3.30000e-01, 2.08093e-01, 2.07974e-01, -9.94545e-03 
3.32500e-01, 2.08088e-01, 2.07968e-01, -1.00207e-02 
3.35000e-01, 2.08084e-01, 2.07962e-01, -1.00959e-02 
3.37500e-01, 2.08080e-01, 2.07955e-01, -1.01711e-02 
3.40000e-01, 2.08075e-01, 2.07949e-01, -1.02463e-02 
3.42500e-01, 2.08071e-01, 2.07943e-01, -1.03215e-02 
3.45000e-01, 2.08066e-01, 2.07937e-01, -1.03967e-02 
3.47500e-01, 2.08062e-01, 2.07930e-01, -1.04719e-02 
3.50000e-01, 2.08057e-01, 2.07924e-01, -1.05471e-02 
3.52500e-01, 2.08053e-01, 2.07917e-01, -1.06223e-02 
3.55000e-01, 2.08048e-01, 2.07911e-01, -1.06975e-02 
3.57500e-01, 2.08044e-01, 2.07904e-01, -1.07727e-02 
3.60000e-01, 2.08039e-01, 2.07898e-01, -1.08479e-02 
3.62500e-01, 2.08034e-01, 2.07891e-01, -1.09231e-02 
3.65000e-01, 2.08030e-01, 2.07884e-01, -1.09983e-02 
3.67500e-01, 2.08025e-01, 2.07878e-01, -1.10734e-02 
3.70000e-01, 2.08020e-01, 2.07871e-01, -1.11486e-02 
3.72500e-01, 2.08015e-01, 2.07864e-01, -1.12238e-02 
3.75000e-01, 2.08010e-01, 2.07857e-01, -1.12989e-02 
3.77500e-01, 2.08006e-01, 2.07850e-01, -1.13741e-02 
3.80000e-01, 2.08001e-01, 2.07843e-01, -1.14493e-02 
3.82500e-01, 2.07996e-01, 2.07836e-01, -1.15244e-02 
3.85000e-01, 2.07991e-01, 2.07829e-01, -1.15996e-02 
3.87500e-01, 2.07986e-01, 2.07822e-01, -1.16747e-02 
3.90000e-01, 2.07981e-01, 2.07815e-01, -1.17499e-02 
3.92500e-01, 2.07976e-01, 2.07808e-01, -1.18250e-02 
3.95000e-01, 2.07970e-01, 2.07800e-01, -1.19002e-02 
3.97500e-01, 2.07965e-01, 2.07793e-01, -1.19753e-02 
4.00000e-01, 2.07960e-01, 2.07786e-01, -1.20504e-02 
4.02500e-01, 2.07955e-01, 2.07778e-01, -1.21256e-02 
4.05000e-01, 2.07950e-01, 2.07771e-01, -1.22007e-02 
4.07500e-01, 2.07944e-01, 2.07763e-01, -1.22758e-02 
4.10000e-01, 2.07939e-01, 2.07756e-01, -1.23510e-02 
4.12500e-01, 2.07934e-01, 2.07748e-01, -1.24261e-02 
4.15000e-01, 2.07928e-01, 2.07741e-01, -1.25012e-02 
4.17500e-01, 2.07923e-01, 2.07733e-01, -1.25763e-02 
4.20000e-01, 2.07918e-01, 2.07725e-01, -1.26514e-02 
4.22500e-01, 2.07912e-01, 2.07717e-01, -1.27265e-02 
4.25000e-01, 2.07907e-01, 2.07710e-01, -1.28016e-02 
4.27500e-01, 2.07901e-01, 2.07702e-01, -1.28767e-02 
4.30000e-01, 2.07896e-01, 2.07694e-01, -1.29518e-02 
4.32500e-01, 2.07890e-01, 2.07686e-01, -1.30269e-02 
4.35000e-01, 2.07884e-01, 2.07678e-01, -1.31020e-02 
4.37500e-01, 2.07879e-01, 2.07670e-01, -1.31771e-02 
4.40000e-01, 2.07873e-01, 2.07662e-01, -1.32521e-02 
4.42500e-01, 2.07867e-01, 2.07654e-01, -1.33272e-02 
4.45000e-01, 2.07862e-01, 2.07646e-01, -1.34023e-02 
4.47500e-01, 2.07856e-01, 2.07637e-01, -1.34773e-02 
4.50000e-01, 2.07850e-01, 2.07629e-01, -1.35524e-02 
4.52500e-01, 2.07844e-01, 2.07621e-01, -1.36275e-02 
4.55000e-01, 2.07838e-01, 2.07612e-01, -1.37025e-02 
4.57500e-01, 2.07832e-01, 2.07604e-01, -1.37776e-02 
