r(m), E_r(T), E_theta(T), E_z(T) 
6.72500e-01, -1.83766e+09, 0.00000e+00, -2.06915e-12 
6.75000e-01, -1.63854e+09, 0.00000e+00, -2.10220e-12 
6.77500e-01, -1.43729e+09, 0.00000e+00, -2.13143e-12 
6.80000e-01, -1.23426e+09, 0.00000e+00, -2.15681e-12 
6.82500e-01, -1.02982e+09, 0.00000e+00, -2.17830e-12 
6.85000e-01, -8.24316e+08, 0.00000e+00, -2.19590e-12 
6.87500e-01, -6.18114e+08, 0.00000e+00, -2.20957e-12 
6.90000e-01, -4.11571e+08, 0.00000e+00, -2.21931e-12 
6.92500e-01, -2.05046e+08, 0.00000e+00, -2.22512e-12 
6.95000e-01, 1.10282e+06, 0.00000e+00, -2.22699e-12 
6.97500e-01, 2.06521e+08, 0.00000e+00, -2.22495e-12 
7.00000e-01, 4.10854e+08, 0.00000e+00, -2.21901e-12 
7.02500e-01, 6.13753e+08, 0.00000e+00, -2.20918e-12 
7.05000e-01, 8.14870e+08, 0.00000e+00, -2.19551e-12 
7.07500e-01, 1.01386e+09, 0.00000e+00, -2.17803e-12 
7.10000e-01, 1.21040e+09, 0.00000e+00, -2.15678e-12 
7.12500e-01, 1.40413e+09, 0.00000e+00, -2.13182e-12 
7.15000e-01, 1.59475e+09, 0.00000e+00, -2.10320e-12 
7.17500e-01, 1.78193e+09, 0.00000e+00, -2.07098e-12 
7.20000e-01, 1.96536e+09, 0.00000e+00, -2.03523e-12 
7.22500e-01, 2.14472e+09, 0.00000e+00, -1.99603e-12 
7.25000e-01, 2.31974e+09, 0.00000e+00, -1.95345e-12 
7.27500e-01, 2.49010e+09, 0.00000e+00, -1.90759e-12 
7.30000e-01, 2.65554e+09, 0.00000e+00, -1.85853e-12 
7.32500e-01, 2.81578e+09, 0.00000e+00, -1.80637e-12 
7.35000e-01, 2.97057e+09, 0.00000e+00, -1.75121e-12 
7.37500e-01, 3.11964e+09, 0.00000e+00, -1.69315e-12 
7.40000e-01, 3.26277e+09, 0.00000e+00, -1.63232e-12 
