r(m), B_r(T), B_theta(T), B_z(T) 
5.12500e-01, 4.68297e-01, 4.67081e-01, -4.77426e-02 
5.15000e-01, 4.68275e-01, 4.67047e-01, -4.79740e-02 
5.17500e-01, 4.68253e-01, 4.67013e-01, -4.82055e-02 
5.20000e-01, 4.68230e-01, 4.66979e-01, -4.84369e-02 
5.22500e-01, 4.68208e-01, 4.66944e-01, -4.86682e-02 
5.25000e-01, 4.68185e-01, 4.66909e-01, -4.88996e-02 
5.27500e-01, 4.68162e-01, 4.66874e-01, -4.91310e-02 
5.30000e-01, 4.68140e-01, 4.66839e-01, -4.93623e-02 
5.32500e-01, 4.68117e-01, 4.66804e-01, -4.95936e-02 
5.35000e-01, 4.68094e-01, 4.66769e-01, -4.98249e-02 
5.37500e-01, 4.68070e-01, 4.66733e-01, -5.00561e-02 
5.40000e-01, 4.68047e-01, 4.66697e-01, -5.02873e-02 
5.42500e-01, 4.68024e-01, 4.66662e-01, -5.05186e-02 
5.45000e-01, 4.68000e-01, 4.66625e-01, -5.07498e-02 
5.47500e-01, 4.67977e-01, 4.66589e-01, -5.09809e-02 
5.50000e-01, 4.67953e-01, 4.66553e-01, -5.12121e-02 
5.52500e-01, 4.67929e-01, 4.66516e-01, -5.14432e-02 
5.55000e-01, 4.67905e-01, 4.66480e-01, -5.16743e-02 
5.57500e-01, 4.67881e-01, 4.66443e-01, -5.19054e-02 
5.60000e-01, 4.67857e-01, 4.66406e-01, -5.21364e-02 
5.62500e-01, 4.67833e-01, 4.66368e-01, -5.23675e-02 
5.65000e-01, 4.67808e-01, 4.66331e-01, -5.25985e-02 
5.67500e-01, 4.67784e-01, 4.66294e-01, -5.28295e-02 
5.70000e-01, 4.67759e-01, 4.66256e-01, -5.30604e-02 
5.72500e-01, 4.67734e-01, 4.66218e-01, -5.32914e-02 
5.75000e-01, 4.67710e-01, 4.66180e-01, -5.35223e-02 
5.77500e-01, 4.67685e-01, 4.66142e-01, -5.37532e-02 
5.80000e-01, 4.67660e-01, 4.66103e-01, -5.39840e-02 
5.82500e-01, 4.67635e-01, 4.66065e-01, -5.42149e-02 
5.85000e-01, 4.67609e-01, 4.66026e-01, -5.44457e-02 
5.87500e-01, 4.67584e-01, 4.65987e-01, -5.46765e-02 
