r(m), B_r(T), B_theta(T), B_z(T) 
5.47500e-01, 7.44600e-01, -2.58015e-01, -2.26149e+00 
5.50000e-01, 7.27034e-01, -2.80248e-01, -2.25407e+00 
5.52500e-01, 7.09510e-01, -3.02392e-01, -2.24647e+00 
5.55000e-01, 6.92031e-01, -3.24445e-01, -2.23872e+00 
5.57500e-01, 6.74597e-01, -3.46404e-01, -2.23081e+00 
5.60000e-01, 6.57209e-01, -3.68270e-01, -2.22273e+00 
5.62500e-01, 6.39868e-01, -3.90038e-01, -2.21450e+00 
5.65000e-01, 6.22577e-01, -4.11709e-01, -2.20611e+00 
5.67500e-01, 6.05335e-01, -4.33280e-01, -2.19756e+00 
5.70000e-01, 5.88143e-01, -4.54750e-01, -2.18885e+00 
5.72500e-01, 5.71004e-01, -4.76118e-01, -2.17999e+00 
5.75000e-01, 5.53918e-01, -4.97380e-01, -2.17098e+00 
5.77500e-01, 5.36886e-01, -5.18537e-01, -2.16181e+00 
5.80000e-01, 5.19909e-01, -5.39585e-01, -2.15248e+00 
5.82500e-01, 5.02988e-01, -5.60525e-01, -2.14301e+00 
5.85000e-01, 4.86125e-01, -5.81353e-01, -2.13339e+00 
5.87500e-01, 4.69320e-01, -6.02069e-01, -2.12361e+00 
5.90000e-01, 4.52575e-01, -6.22671e-01, -2.11369e+00 
5.92500e-01, 4.35890e-01, -6.43157e-01, -2.10362e+00 
5.95000e-01, 4.19267e-01, -6.63526e-01, -2.09340e+00 
5.97500e-01, 4.02707e-01, -6.83776e-01, -2.08303e+00 
6.00000e-01, 3.86210e-01, -7.03906e-01, -2.07252e+00 
6.02500e-01, 3.69778e-01, -7.23914e-01, -2.06187e+00 
6.05000e-01, 3.53412e-01, -7.43799e-01, -2.05108e+00 
6.07500e-01, 3.37113e-01, -7.63559e-01, -2.04014e+00 
6.10000e-01, 3.20882e-01, -7.83194e-01, -2.02906e+00 
6.12500e-01, 3.04719e-01, -8.02700e-01, -2.01785e+00 
6.15000e-01, 2.88627e-01, -8.22077e-01, -2.00649e+00 
6.17500e-01, 2.72605e-01, -8.41324e-01, -1.99500e+00 
6.20000e-01, 2.56655e-01, -8.60439e-01, -1.98338e+00 
6.22500e-01, 2.40778e-01, -8.79421e-01, -1.97162e+00 
6.25000e-01, 2.24974e-01, -8.98268e-01, -1.95972e+00 
6.27500e-01, 2.09245e-01, -9.16978e-01, -1.94769e+00 
6.30000e-01, 1.93592e-01, -9.35551e-01, -1.93554e+00 
6.32500e-01, 1.78016e-01, -9.53986e-01, -1.92325e+00 
6.35000e-01, 1.62517e-01, -9.72280e-01, -1.91083e+00 
6.37500e-01, 1.47097e-01, -9.90433e-01, -1.89829e+00 
6.40000e-01, 1.31756e-01, -1.00844e+00, -1.88562e+00 
6.42500e-01, 1.16495e-01, -1.02631e+00, -1.87282e+00 
6.45000e-01, 1.01316e-01, -1.04403e+00, -1.85990e+00 
6.47500e-01, 8.62188e-02, -1.06160e+00, -1.84686e+00 
6.50000e-01, 7.12047e-02, -1.07903e+00, -1.83370e+00 
6.52500e-01, 5.62745e-02, -1.09630e+00, -1.82041e+00 
6.55000e-01, 4.14291e-02, -1.11343e+00, -1.80701e+00 
6.57500e-01, 2.66694e-02, -1.13041e+00, -1.79349e+00 
6.60000e-01, 1.19962e-02, -1.14723e+00, -1.77986e+00 
6.62500e-01, -2.58958e-03, -1.16390e+00, -1.76611e+00 
6.65000e-01, -1.70872e-02, -1.18041e+00, -1.75224e+00 
6.67500e-01, -3.14957e-02, -1.19676e+00, -1.73827e+00 
6.70000e-01, -4.58143e-02, -1.21296e+00, -1.72418e+00 
6.72500e-01, -6.00422e-02, -1.22900e+00, -1.70999e+00 
6.75000e-01, -7.41786e-02, -1.24488e+00, -1.69569e+00 
6.77500e-01, -8.82227e-02, -1.26060e+00, -1.68128e+00 
6.80000e-01, -1.02174e-01, -1.27616e+00, -1.66676e+00 
6.82500e-01, -1.16031e-01, -1.29156e+00, -1.65214e+00 
6.85000e-01, -1.29793e-01, -1.30679e+00, -1.63742e+00 
