r(m), E_r(T), E_theta(T), E_z(T) 
3.72500e-01, 1.04479e+08, 0.00000e+00, 3.74633e-13 
3.75000e-01, 1.02713e+08, 0.00000e+00, 3.75449e-13 
3.77500e-01, 1.00943e+08, 0.00000e+00, 3.76237e-13 
3.80000e-01, 9.91702e+07, 0.00000e+00, 3.76995e-13 
3.82500e-01, 9.73944e+07, 0.00000e+00, 3.77723e-13 
3.85000e-01, 9.56157e+07, 0.00000e+00, 3.78423e-13 
3.87500e-01, 9.38344e+07, 0.00000e+00, 3.79093e-13 
3.90000e-01, 9.20506e+07, 0.00000e+00, 3.79734e-13 
3.92500e-01, 9.02643e+07, 0.00000e+00, 3.80345e-13 
3.95000e-01, 8.84758e+07, 0.00000e+00, 3.80927e-13 
3.97500e-01, 8.66852e+07, 0.00000e+00, 3.81480e-13 
4.00000e-01, 8.48926e+07, 0.00000e+00, 3.82003e-13 
4.02500e-01, 8.30982e+07, 0.00000e+00, 3.82496e-13 
4.05000e-01, 8.13021e+07, 0.00000e+00, 3.82960e-13 
4.07500e-01, 7.95045e+07, 0.00000e+00, 3.83395e-13 
4.10000e-01, 7.77056e+07, 0.00000e+00, 3.83800e-13 
4.12500e-01, 7.59054e+07, 0.00000e+00, 3.84175e-13 
4.15000e-01, 7.41042e+07, 0.00000e+00, 3.84521e-13 
4.17500e-01, 7.23020e+07, 0.00000e+00, 3.84838e-13 
4.20000e-01, 7.04990e+07, 0.00000e+00, 3.85125e-13 
4.22500e-01, 6.86954e+07, 0.00000e+00, 3.85382e-13 
4.25000e-01, 6.68913e+07, 0.00000e+00, 3.85610e-13 
4.27500e-01, 6.50868e+07, 0.00000e+00, 3.85808e-13 
4.30000e-01, 6.32822e+07, 0.00000e+00, 3.85977e-13 
4.32500e-01, 6.14775e+07, 0.00000e+00, 3.86116e-13 
4.35000e-01, 5.96729e+07, 0.00000e+00, 3.86226e-13 
4.37500e-01, 5.78685e+07, 0.00000e+00, 3.86306e-13 
4.40000e-01, 5.60645e+07, 0.00000e+00, 3.86357e-13 
4.42500e-01, 5.42611e+07, 0.00000e+00, 3.86378e-13 
4.45000e-01, 5.24583e+07, 0.00000e+00, 3.86370e-13 
4.47500e-01, 5.06564e+07, 0.00000e+00, 3.86333e-13 
4.50000e-01, 4.88554e+07, 0.00000e+00, 3.86266e-13 
4.52500e-01, 4.70555e+07, 0.00000e+00, 3.86170e-13 
4.55000e-01, 4.52569e+07, 0.00000e+00, 3.86045e-13 
4.57500e-01, 4.34598e+07, 0.00000e+00, 3.85890e-13 
4.60000e-01, 4.16641e+07, 0.00000e+00, 3.85706e-13 
4.62500e-01, 3.98702e+07, 0.00000e+00, 3.85493e-13 
4.65000e-01, 3.80780e+07, 0.00000e+00, 3.85251e-13 
4.67500e-01, 3.62879e+07, 0.00000e+00, 3.84980e-13 
4.70000e-01, 3.44999e+07, 0.00000e+00, 3.84680e-13 
4.72500e-01, 3.27142e+07, 0.00000e+00, 3.84351e-13 
4.75000e-01, 3.09309e+07, 0.00000e+00, 3.83993e-13 
4.77500e-01, 2.91501e+07, 0.00000e+00, 3.83606e-13 
4.80000e-01, 2.73720e+07, 0.00000e+00, 3.83191e-13 
4.82500e-01, 2.55968e+07, 0.00000e+00, 3.82746e-13 
4.85000e-01, 2.38245e+07, 0.00000e+00, 3.82273e-13 
4.87500e-01, 2.20554e+07, 0.00000e+00, 3.81772e-13 
4.90000e-01, 2.02895e+07, 0.00000e+00, 3.81242e-13 
4.92500e-01, 1.85271e+07, 0.00000e+00, 3.80683e-13 
4.95000e-01, 1.67682e+07, 0.00000e+00, 3.80096e-13 
4.97500e-01, 1.50129e+07, 0.00000e+00, 3.79481e-13 
5.00000e-01, 1.32615e+07, 0.00000e+00, 3.78837e-13 
5.02500e-01, 1.15141e+07, 0.00000e+00, 3.78166e-13 
5.05000e-01, 9.77073e+06, 0.00000e+00, 3.77466e-13 
5.07500e-01, 8.03162e+06, 0.00000e+00, 3.76739e-13 
5.10000e-01, 6.29688e+06, 0.00000e+00, 3.75983e-13 
